datetime,low,high,open,close,volumefrom,volumeto
2017-08-01,2659.62,2946.02,2883.27,2746.99,123174.1,341216428.6
2017-08-02,2668.87,2773.8,2746.99,2720.53,81817.6,222534344.58
2017-08-03,2717.62,2822.88,2720.53,2809.99,68102.9,188517085.91
2017-08-04,2779.51,2892.67,2809.99,2878.49,68760.4,195800289.46
2017-08-05,2875.91,3344.01,2878.49,3262.8,159402.96,503737620.4
2017-08-06,3166.52,3295.07,3262.8,3232.03,60660.39,196484496.53
2017-08-07,3198.51,3425.13,3232.03,3401.91,88111.88,294021645.24
2017-08-08,3357.15,3494.87,3401.91,3429.38,106940.67,366169429.25
2017-08-09,3251.03,3437.15,3429.38,3348.79,97062.76,324058681.71
2017-08-10,3322.92,3453.84,3348.79,3425.67,71000.32,242024460.29
2017-08-11,3409.79,3706.48,3425.67,3654.37,97564.43,345135492.36
2017-08-12,3611.36,3967.26,3654.37,3871.62,123593.57,469532325.43
2017-08-13,3847.31,4189.42,3871.62,4062.6,158586.97,638917500.34
2017-08-14,3978.95,4336.71,4062.6,4327.94,128460.0,540927757.84
2017-08-15,3837.13,4436.48,4327.94,4161.66,211581.81,872840682.33
2017-08-16,3938.62,4398.06,4161.66,4387.4,112901.04,472960334.46
2017-08-17,4194.1,4487.5,4387.4,4278.92,127475.88,554232802.49
2017-08-18,3978.28,4362.73,4278.92,4105.37,144398.64,603898315.45
2017-08-19,3957.46,4189.68,4105.37,4150.45,113724.38,462723151.89
2017-08-20,4034.4,4182.29,4150.45,4066.6,70163.05,288193446.22
2017-08-21,3966.93,4097.25,4066.6,4005.1,90644.62,365174045.82
2017-08-22,3612.21,4142.68,4005.1,4089.7,169138.73,659657838.92
2017-08-23,4070.49,4255.62,4089.7,4141.09,96649.15,402340258.48
2017-08-24,4111.71,4364.11,4141.09,4318.35,72358.36,305373477.79
2017-08-25,4292.63,4461.71,4318.35,4364.41,82901.88,362283252.98
2017-08-26,4263.28,4379.28,4364.41,4352.3,46159.77,199403922.82
2017-08-27,4321.12,4408.18,4352.3,4345.75,42516.01,185180843.1
2017-08-28,4195.23,4403.13,4345.75,4390.31,75486.08,325285703.33
2017-08-29,4350.22,4647.83,4390.31,4597.31,100801.36,455467850.19
2017-08-30,4491.79,4644.06,4597.31,4583.02,68471.63,313466398.12
2017-08-31,4580.13,4765.07,4583.02,4735.11,72293.57,338981145.1
2017-09-01,4690.17,4925.23,4735.11,4921.85,102012.79,491140364.58
2017-09-02,4448.64,4976.52,4921.85,4573.8,160770.39,747713818.1
2017-09-03,4397.74,4719.78,4573.8,4612.92,102823.39,470135795.37
2017-09-04,4098.58,4621.01,4612.92,4267.45,170399.25,737216060.51
2017-09-05,4004.62,4496.67,4267.45,4409.08,158410.81,673846827.74
2017-09-06,4401.53,4660.04,4409.08,4618.71,110931.13,504717245.65
2017-09-07,4493.2,4690.55,4618.71,4635.6,70531.23,324939872.82
2017-09-08,4130.88,4699.59,4635.6,4326.45,180364.02,786819863.5
2017-09-09,4185.33,4402.15,4326.45,4335.13,77087.34,332195251.06
2017-09-10,4032.15,4338.08,4335.13,4245.89,108075.24,451244396.53
2017-09-11,4134.62,4364.42,4245.89,4217.9,88757.81,375254125.16
2017-09-12,4074.97,4387.76,4217.9,4158.92,107041.94,453402207.42
2017-09-13,3752.01,4174.58,4158.92,3870.29,186540.37,728385231.78
2017-09-14,3218.98,3930.69,3870.29,3243.08,317592.57,1118258889.56
2017-09-15,2979.88,3824.43,3243.08,3713.76,448551.92,1519153953.02
2017-09-16,3551.83,3893.67,3713.76,3698.92,169361.61,627559216.22
2017-09-17,3485.83,3796.56,3698.92,3689.61,96068.08,351250484.2
2017-09-18,3689.0,4122.75,3689.61,4100.28,147927.08,586938661.3
2017-09-19,3852.22,4120.71,4100.28,3907.96,123214.81,488897829.62
2017-09-20,3846.76,4053.04,3907.96,3882.16,86645.15,342438072.5
2017-09-21,3576.54,3912.79,3882.16,3617.27,145124.78,543570164.08
2017-09-22,3505.81,3753.51,3617.27,3600.83,114717.36,414612501.81
2017-09-23,3563.18,3813.39,3600.83,3788.02,67820.32,253370774.72
2017-09-24,3633.88,3790.89,3788.02,3667.52,49661.76,183852135.74
2017-09-25,3665.67,3971.5,3667.52,3932.83,100194.7,386674961.65
2017-09-26,3858.75,3982.31,3932.83,3892.7,63252.3,248481868.86
2017-09-27,3882.08,4232.35,3892.7,4212.2,117596.07,480358673.93
2017-09-28,4112.88,4274.64,4212.2,4195.65,92228.17,386909537.01
2017-09-29,4030.37,4237.51,4195.65,4172.79,97803.91,404599756.28
2017-09-30,4164.25,4383.27,4172.79,4360.62,67493.68,290796939.99
2017-10-01,4258.32,4412.62,4360.62,4403.09,60583.85,262485153.92
2017-10-02,4364.67,4477.38,4403.09,4401.32,71201.48,314621927.61
2017-10-03,4230.73,4435.99,4401.32,4314.18,81867.3,353046057.47
2017-10-04,4183.57,4355.29,4314.18,4218.66,64081.96,272424730.47
2017-10-05,4143.35,4365.76,4218.66,4321.44,63613.2,271914958.4
2017-10-06,4296.93,4422.15,4321.44,4371.94,61692.93,269878225.69
2017-10-07,4319.48,4472.92,4371.94,4435.81,40202.08,176332039.12
2017-10-08,4419.36,4622.87,4435.81,4611.7,71366.95,323063950.84
2017-10-09,4556.15,4875.38,4611.7,4777.49,110191.77,518586828.49
2017-10-10,4722.81,4930.0,4777.49,4763.36,98485.0,475717720.64
2017-10-11,4718.6,4874.89,4763.36,4824.2,70482.75,338533507.33
2017-10-12,4814.98,5432.63,4824.2,5432.62,163916.09,848641969.34
2017-10-13,5391.97,5852.78,5432.62,5637.26,215018.92,1211469140.96
2017-10-14,5568.86,5839.62,5637.26,5824.71,76224.35,434406119.95
2017-10-15,5448.22,5862.69,5824.71,5688.14,101636.95,571166215.25
2017-10-16,5576.1,5795.33,5677.35,5759.33,61358.95,349154669.33
2017-10-17,5521.09,5773.32,5759.25,5598.58,65637.43,368658284.35
2017-10-18,5114.87,5601.3,5598.58,5575.83,122020.31,654722509.03
2017-10-19,5517.62,5737.41,5576.71,5698.65,83056.09,469774559.06
2017-10-20,5611.39,6075.32,5698.62,5993.11,123860.51,729487923.01
2017-10-21,5874.54,6187.2,5993.11,6006.65,112943.89,684989667.22
2017-10-22,5722.98,6070.56,6006.65,5982.86,105030.93,618893096.8
2017-10-23,5644.22,6048.98,5982.86,5903.61,137140.4,801148315.46
2017-10-24,5463.41,5904.63,5903.61,5513.08,143735.81,811951129.66
2017-10-25,5375.64,5747.96,5513.08,5734.0,105839.48,585738379.88
2017-10-26,5689.92,5970.4,5734.0,5887.61,93675.55,547664553.57
2017-10-27,5692.32,5997.83,5887.62,5764.56,83933.5,488283724.04
2017-10-28,5654.8,5871.04,5764.56,5726.61,53232.17,305611140.99
2017-10-29,5679.37,6295.43,5726.61,6147.52,163055.75,966990808.93
2017-10-30,6018.97,6226.18,6147.7,6124.28,78624.31,481600502.95
2017-10-31,6090.83,6467.2,6124.28,6451.24,101249.62,637838767.02
2017-11-01,6355.0,6738.74,6449.1,6737.78,133191.93,869798619.79
2017-11-02,6737.77,7339.91,6737.78,7024.81,238796.19,1663170039.86
2017-11-03,6938.93,7445.62,7024.81,7152.12,154886.75,1120978013.29
2017-11-04,6957.84,7492.24,7146.98,7363.8,106602.67,773371754.85
2017-11-05,7284.33,7599.44,7363.8,7389.55,105727.2,789287755.18
2017-11-06,6934.73,7429.7,7389.55,6959.23,159688.48,1148125488.89
2017-11-07,6957.8,7222.37,6959.27,7102.75,101044.57,716798409.14
2017-11-08,7026.97,7869.1,7102.23,7444.36,220224.38,1632547465.88
2017-11-09,7040.83,7457.12,7444.36,7129.59,126769.9,915963933.06
2017-11-10,6406.05,7318.97,7129.59,6565.8,222001.18,1513421266.51
2017-11-11,6197.87,6821.5,6565.8,6339.86,135719.07,878096915.35
2017-11-12,5493.64,6490.53,6339.87,5878.13,269832.87,1629165385.9
2017-11-13,5828.34,6760.15,5878.09,6522.45,178340.89,1135256036.03
2017-11-14,6419.18,6728.59,6522.45,6597.06,96502.09,634604991.54
2017-11-15,6596.94,7330.06,6597.06,7283.22,131120.23,922959468.47
2017-11-16,7119.17,7964.64,7283.02,7853.68,133937.8,1010130763.21
2017-11-17,7534.7,8000.19,7853.68,7699.95,117347.03,917599923.24
2017-11-18,7458.9,7857.52,7699.95,7780.91,74382.12,571121111.0
2017-11-19,7675.41,8100.87,7781.02,8042.64,68618.85,541391321.61
2017-11-20,7947.28,8294.12,8042.64,8244.69,75703.64,617354329.03
2017-11-21,7819.06,8368.36,8245.87,8099.97,115454.28,938345413.24
2017-11-22,8091.63,8304.37,8099.92,8234.55,65811.68,539697375.37
2017-11-23,8012.35,8266.55,8234.5,8013.41,68010.7,555465146.26
2017-11-24,7900.17,8332.94,8013.38,8200.8,72994.63,595710405.8
2017-11-25,8153.7,8761.98,8203.45,8754.69,84670.41,718483679.6
2017-11-26,8746.56,9474.62,8754.62,9318.42,85891.98,782499976.71
2017-11-27,9316.84,9733.61,9318.42,9733.2,106902.79,1025175619.87
2017-11-28,9638.2,9969.58,9732.63,9906.04,87754.89,865328615.73
2017-11-29,8938.7,11417.84,9906.04,9837.86,233325.32,2418792360.6
2017-11-30,9023.77,10689.06,9848.05,9946.76,187008.87,1836210107.31
2017-12-01,9420.93,10942.8,9947.08,10861.47,131918.85,1353669597.43
2017-12-02,10715.55,11175.23,10861.47,10912.73,86825.51,950474241.58
2017-12-03,10578.43,11851.09,10912.72,11246.21,122125.7,1380012064.12
2017-12-04,10917.81,11624.63,11244.2,11623.91,93173.9,1057859226.18
2017-12-05,11486.13,11901.87,11624.37,11667.13,89687.21,1048839303.8
2017-12-06,11661.76,13843.2,11667.13,13749.57,191576.66,2437037791.81
2017-12-07,13401.61,16879.26,13750.09,16850.31,297108.66,4510225316.19
2017-12-08,13906.1,17294.85,16867.98,16047.61,286762.02,4546014731.58
2017-12-09,13151.47,16313.18,16048.18,14843.42,181979.81,2699876215.33
2017-12-10,13031.0,15783.2,14839.98,15059.6,201620.09,2904037859.64
2017-12-11,15024.56,17399.18,15060.45,16732.47,159724.56,2634267594.52
2017-12-12,16254.53,17560.65,16733.29,17083.9,132846.57,2246138895.89
2017-12-13,15669.86,17267.96,17083.9,16286.82,155407.35,2576055941.69
2017-12-14,16023.64,16941.08,16286.82,16467.91,107918.03,1773813863.46
2017-12-15,16442.2,17987.03,16467.91,17604.85,153651.15,2682351213.91
2017-12-16,17318.54,19587.7,17594.08,19345.49,112173.97,2078806368.79
2017-12-17,18750.91,19870.62,19346.6,19065.71,117408.38,2264650369.71
2017-12-18,18114.42,19221.1,19065.71,18972.32,139251.39,2597510049.89
2017-12-19,16812.8,19021.97,18971.19,17523.7,174543.37,3136709262.09
2017-12-20,15642.69,17813.6,17521.73,16461.97,227676.13,3791752510.78
2017-12-21,14952.98,17301.83,16461.09,15632.12,163735.02,2619295475.76
2017-12-22,10875.71,15823.72,15632.12,13664.97,466980.6,6245731508.4
2017-12-23,13356.07,15493.23,13664.97,14396.46,170169.39,2491903154.48
2017-12-24,12166.45,14413.72,14396.63,13789.95,182417.29,2428437693.16
2017-12-25,13010.71,14467.43,13789.95,13833.49,107475.98,1487888106.52
2017-12-26,13748.49,16094.67,13830.19,15756.56,143135.26,2198577125.17
2017-12-27,14534.66,16514.59,15757.02,15416.64,138705.28,2162831128.76
2017-12-28,13466.07,15505.51,15416.34,14398.7,170366.63,2425912717.56
2017-12-29,13951.08,15109.81,14398.45,14392.57,118874.63,1733583750.2
2017-12-30,11962.09,14461.46,14392.14,12531.52,182065.44,2387311023.42
2017-12-31,12359.43,14241.82,12532.38,13850.4,111270.55,1492142483.58
2018-01-01,12877.67,13921.53,13850.49,13444.88,78425.21,1057521524.42
2018-01-02,12934.16,15306.13,13444.88,14754.13,137732.17,1956783037.35
2018-01-03,14579.71,15435.01,14754.09,15156.62,106543.39,1604206990.04
2018-01-04,14244.67,15408.66,15156.49,15180.08,110968.82,1656714736.62
2018-01-05,14832.36,17126.95,15180.08,16954.78,141960.42,2283988962.92
2018-01-06,16286.57,17252.85,16954.76,17172.3,83927.99,1412703790.73
2018-01-07,15791.13,17184.81,17174.5,16228.16,79006.37,1309532650.11
2018-01-08,13902.31,16302.92,16228.26,14976.17,142453.96,2166366561.33
2018-01-09,14221.55,15390.28,14976.17,14468.5,99730.65,1486802326.34
2018-01-10,13450.54,14919.49,14468.09,14919.49,142303.9,2025083791.13
2018-01-11,12825.95,14979.96,14920.36,13308.06,173452.27,2373494121.74
2018-01-12,12851.91,14129.08,13308.06,13841.19,102068.02,1402292716.89
2018-01-13,13830.28,14595.04,13841.19,14243.12,71300.93,1021352776.21
2018-01-14,13031.91,14415.67,14244.12,13638.63,81536.0,1112590573.36
2018-01-15,13416.71,14355.82,13638.63,13631.98,84089.84,1170462750.59
2018-01-16,10032.69,13648.84,13634.6,11282.49,325702.79,3842651741.45
2018-01-17,9205.38,11736.3,11282.49,11162.7,348631.94,3666978316.26
2018-01-18,10642.33,12018.43,11162.7,11175.52,204918.02,2357251805.09
2018-01-19,10867.18,11780.49,11175.52,11521.76,110885.87,1264875700.45
2018-01-20,11502.11,13031.04,11521.82,12783.94,119084.84,1492721765.44
2018-01-21,11101.73,12787.35,12783.54,11549.93,130427.64,1552755289.93
2018-01-22,10067.76,11913.74,11549.98,10814.52,165723.08,1811992345.95
2018-01-23,9980.5,11388.52,10814.52,10858.23,158868.59,1710180828.64
2018-01-24,10506.55,11531.6,10853.78,11429.02,115804.82,1286435482.05
2018-01-25,10930.34,11741.92,11428.11,11175.87,93317.76,1061064251.44
2018-01-26,10346.86,11656.54,11175.87,11104.2,142350.84,1560135332.27
2018-01-27,10879.2,11638.69,11104.34,11459.71,90873.81,1031091633.68
2018-01-28,11407.94,12064.19,11460.39,11767.74,87917.22,1038153169.8
2018-01-29,11089.52,11860.29,11767.74,11233.95,80713.7,920836244.04
2018-01-30,9871.21,11263.7,11234.32,10107.26,164072.93,1720894077.2
2018-01-31,9698.13,10377.96,10107.4,10226.86,122260.49,1230902973.11
2018-02-01,8726.95,10280.84,10226.86,9114.72,208918.8,1964308989.29
2018-02-02,7786.2,9147.93,9114.73,8870.82,322596.22,2768759876.15
2018-02-03,8194.68,9504.37,8872.87,9251.27,139226.07,1253484523.4
2018-02-04,7889.83,9400.99,9251.27,8218.05,164609.06,1413207410.82
2018-02-05,6627.31,8391.29,8218.05,6937.08,341828.54,2534149181.03
2018-02-06,5968.36,7932.38,6936.43,7701.25,495883.24,3397596513.74
2018-02-07,7208.86,8572.68,7701.25,7592.72,271450.37,2159765331.36
2018-02-08,7590.48,8643.94,7593.78,8260.69,193040.33,1594673973.51
2018-02-09,7775.36,8743.2,8259.26,8696.83,162279.68,1348072086.15
2018-02-10,8176.25,9081.49,8696.83,8569.29,155616.78,1348923336.33
2018-02-11,7862.31,8573.35,8569.32,8084.61,123293.84,1013771945.88
2018-02-12,8084.41,8997.34,8084.61,8911.27,124923.98,1085921871.17
2018-02-13,8379.35,8955.15,8911.17,8544.69,98632.88,853320352.71
2018-02-14,8542.98,9508.22,8544.69,9485.64,133702.54,1220863360.18
2018-02-15,9363.38,10223.58,9485.64,10033.75,168776.78,1666668487.88
2018-02-16,9720.38,10303.14,10033.75,10188.73,105556.67,1061827697.26
2018-02-17,10074.07,11119.45,10188.73,11097.21,123660.48,1327921168.02
2018-02-18,10161.01,11288.34,11097.21,10417.23,154431.22,1659704217.34
2018-02-19,10336.32,11265.96,10418.12,11182.28,108244.29,1186535653.61
2018-02-20,11130.95,11802.23,11182.28,11256.43,142449.23,1640343867.77
2018-02-21,10256.21,11295.58,11256.78,10481.66,183274.25,1982721124.63
2018-02-22,9757.19,10941.57,10481.66,9847.96,175506.26,1795951829.82
2018-02-23,9604.0,10420.67,9847.96,10175.51,139373.76,1399448203.16
2018-02-24,9396.54,10528.0,10175.51,9705.73,125269.68,1244484468.57
2018-02-25,9329.44,9873.79,9705.73,9610.11,82430.45,793093192.66
2018-02-26,9411.82,10457.51,9610.11,10326.5,117416.47,1181729273.47
2018-02-27,10154.24,10879.38,10326.5,10594.76,99772.39,1060840699.02
2018-02-28,10303.14,11067.76,10594.76,10334.44,105434.79,1126074675.67
2018-03-01,10247.56,11090.3,10334.44,10929.37,88432.44,952472120.03
2018-03-02,10801.45,11191.94,10929.37,11043.12,77195.49,852908489.64
2018-03-03,11043.12,11530.66,11043.12,11465.36,71279.36,812200126.22
2018-03-04,11084.01,11539.79,11465.36,11504.42,61016.39,690727335.55
2018-03-05,11431.55,11694.15,11503.94,11440.73,68323.51,791471905.1
2018-03-06,10589.28,11441.65,11440.33,10735.45,109876.55,1210081181.36
2018-03-07,9470.73,10913.7,10735.45,9928.56,183060.08,1858869115.0
2018-03-08,9086.85,10119.21,9928.56,9316.72,154879.22,1492236089.97
2018-03-09,8393.45,9433.38,9316.77,9252.76,233598.15,2081621422.7
2018-03-10,8727.43,9518.62,9252.76,8797.27,117409.38,1084925795.69
2018-03-11,8484.32,9735.64,8797.27,9544.84,149877.66,1374814644.2
2018-03-12,8796.52,9907.41,9543.98,9142.15,152959.8,1435404200.39
2018-03-13,8856.65,9486.12,9142.27,9160.12,133768.47,1228556284.3
2018-03-14,7966.94,9360.66,9160.12,8217.7,161775.05,1385572511.72
2018-03-15,7698.47,8432.12,8216.22,8268.41,187365.71,1519850464.55
2018-03-16,7924.11,8616.63,8267.95,8283.23,129688.11,1082790136.53
2018-03-17,7765.41,8360.64,8283.23,7883.45,111641.32,901939422.97
2018-03-18,7318.46,8299.86,7882.67,8215.4,198796.34,1535519444.95
2018-03-19,8129.66,8725.6,8215.5,8623.14,171829.52,1447812723.08
2018-03-20,8339.8,9056.23,8623.14,8920.71,131959.66,1150462439.42
2018-03-21,8778.69,9184.51,8920.53,8911.35,109985.22,991376396.96
2018-03-22,8500.88,9107.0,8911.37,8724.98,116522.98,1023286566.15
2018-03-23,8307.58,8935.88,8724.98,8934.8,109649.39,939997284.45
2018-03-24,8515.53,9036.23,8935.51,8548.06,93296.24,827663165.33
2018-03-25,8395.85,8690.36,8548.39,8472.84,76775.64,657643520.26
2018-03-26,7869.27,8521.04,8472.56,8152.2,131859.97,1079038734.78
2018-03-27,7752.3,8226.24,8152.18,7808.48,116523.1,930754990.52
2018-03-28,7752.6,8117.79,7808.42,7959.78,82590.62,657712114.92
2018-03-29,6927.11,7983.77,7959.78,7106.62,185805.88,1379180030.3
2018-03-30,6595.26,7280.27,7106.62,6853.76,229837.79,1584675343.21
2018-03-31,6806.34,7228.4,6853.75,6943.77,129526.48,915400590.57
2018-04-01,6463.54,7056.22,6943.77,6835.84,131344.01,889887684.72
2018-04-02,6792.3,8218.66,6835.58,7074.6,106513.22,748861435.14
2018-04-03,7039.88,7528.97,7074.65,7434.3,122807.02,905326798.64
2018-04-04,6727.09,7442.42,7434.3,6815.5,123910.33,877199782.17
2018-04-05,6602.38,6933.66,6815.5,6790.45,114426.84,777145174.76
2018-04-06,6526.67,6869.53,6790.45,6634.86,90749.16,605651287.47
2018-04-07,6624.47,7083.85,6634.86,6917.2,81312.77,564883141.53
2018-04-08,6911.02,7132.03,6917.2,7049.92,60386.23,425825572.09
2018-04-09,6633.69,7204.28,7049.92,6789.53,130534.03,901883664.92
2018-04-10,6676.72,6922.84,6789.53,6871.07,62035.53,424510977.27
2018-04-11,6839.16,6999.37,6871.07,6977.13,64802.3,450141340.22
2018-04-12,6791.33,8051.95,6977.04,7927.73,197276.82,1490759969.77
2018-04-13,7758.8,8237.16,7927.73,7899.11,145665.26,1171435820.59
2018-04-14,7841.19,8195.34,7898.74,8022.51,66678.63,537286381.88
2018-04-15,8021.04,8437.03,8022.51,8376.73,68822.07,570527804.56
2018-04-16,7929.24,8430.93,8376.73,8079.77,87681.75,713471956.84
2018-04-17,7858.12,8187.6,8079.77,7921.63,71933.6,580880500.84
2018-04-18,7908.92,8246.57,7921.65,8189.96,73050.12,593500791.64
2018-04-19,8136.42,8321.01,8189.92,8301.82,72820.98,602099034.89
2018-04-20,8243.49,8945.14,8301.82,8877.08,114730.74,979994921.45
2018-04-21,8631.18,9047.82,8877.15,8935.72,93635.24,829073400.66
2018-04-22,8788.44,9043.98,8935.85,8823.36,68212.83,610183093.43
2018-04-23,8804.2,9025.73,8823.46,8968.25,61895.95,553892335.42
2018-04-24,8957.68,9741.91,8967.86,9655.77,136352.05,1276464750.74
2018-04-25,8757.06,9765.23,9657.69,8873.62,192797.41,1779806222.98
2018-04-26,8669.38,9315.13,8873.57,9282.12,111690.32,997427934.62
2018-04-27,8923.48,9385.87,9289.01,8938.47,82025.4,758182407.35
2018-04-28,8892.52,9435.9,8938.47,9351.47,83347.1,774111704.68
2018-04-29,9189.07,9552.67,9349.94,9407.04,68227.03,640931911.37
2018-04-30,9133.6,9459.81,9407.35,9248.45,61631.36,574099218.21
2018-05-01,8851.1,9251.66,9248.25,9077.28,74147.8,669555436.99
2018-05-02,8993.82,9271.62,9077.28,9232.19,57618.44,527488395.49
2018-05-03,9172.28,9817.19,9232.19,9745.04,90631.98,857646889.15
2018-05-04,9547.21,9785.15,9746.26,9699.61,68689.75,663887678.35
2018-05-05,9687.09,9968.85,9700.37,9845.9,68875.75,679872376.4
2018-05-06,9441.93,9936.96,9846.44,9644.92,62904.49,608650204.19
2018-05-07,9202.13,9662.23,9643.99,9377.81,73842.44,692580062.51
2018-05-08,9063.07,9472.09,9377.08,9196.13,72659.12,673924125.29
2018-05-09,8987.27,9373.46,9196.13,9321.16,67939.11,625495066.08
2018-05-10,9017.13,9393.95,9321.52,9032.22,67915.99,629850604.12
2018-05-11,8363.5,9032.27,9032.22,8421.0,134727.27,1176888629.2
2018-05-12,8225.97,8653.8,8420.82,8486.67,92805.87,783972252.35
2018-05-13,8350.91,8773.96,8488.07,8709.46,61066.94,525395861.86
2018-05-14,8312.72,8883.0,8709.46,8672.9,101370.46,874543293.99
2018-05-15,8441.25,8848.69,8672.88,8480.16,84517.8,730739738.9
2018-05-16,8119.17,8501.65,8480.16,8344.78,95203.5,789660713.22
2018-05-17,8015.77,8476.45,8342.69,8071.04,74445.77,615539512.71
2018-05-18,7940.35,8280.45,8071.04,8247.91,68665.67,558167598.76
2018-05-19,8160.8,8397.27,8247.91,8249.24,45978.21,381458405.45
2018-05-20,8181.46,8591.45,8249.24,8533.0,49694.23,418898289.02
2018-05-21,8347.88,8585.85,8533.22,8419.65,54602.79,463653636.91
2018-05-22,7962.43,8428.6,8419.67,7992.75,66032.52,543342369.36
2018-05-23,7460.66,8031.63,7992.75,7505.77,120597.47,934151146.29
2018-05-24,7283.77,7729.48,7505.77,7584.74,109709.83,826278113.25
2018-05-25,7347.96,7652.37,7584.78,7475.36,84630.56,634474356.99
2018-05-26,7314.71,7626.69,7475.36,7355.06,48994.09,368322782.27
2018-05-27,7256.67,7356.11,7355.06,7322.42,10564.59,77237056.23
